trip_id,start_station_id,start_station_name,start_date,end_station_id,end_station_name,end_date
604,4,Montpelier High School,2025-06-15 08:26:49.947659,2,Corner of Main and State in Montpelier,2025-06-15 09:38:19.947659
605,4,Montpelier High School,2025-06-15 07:24:48.284349,2,Corner of Main and State in Montpelier,2025-06-15 09:11:18.284349
606,4,Montpelier High School,2025-06-15 07:48:54.172220,2,Corner of Main and State in Montpelier,2025-06-15 08:44:24.172220
607,4,Montpelier High School,2025-06-15 07:10:19.962726,2,Corner of Main and State in Montpelier,2025-06-15 09:14:49.962726
608,4,Montpelier High School,2025-06-15 07:56:24.102006,2,Corner of Main and State in Montpelier,2025-06-15 08:20:54.102006
609,4,Montpelier High School,2025-06-15 07:12:30.562071,2,Corner of Main and State in Montpelier,2025-06-15 08:52:00.562071
610,4,Montpelier High School,2025-06-15 07:10:42.404878,2,Corner of Main and State in Montpelier,2025-06-15 08:52:12.404878
611,4,Montpelier High School,2025-06-15 07:53:14.095455,2,Corner of Main and State in Montpelier,2025-06-15 09:54:44.095455
612,4,Montpelier High School,2025-06-15 08:00:05.689985,2,Corner of Main and State in Montpelier,2025-06-15 09:43:35.689985
613,4,Montpelier High School,2025-06-15 08:58:35.996064,2,Corner of Main and State in Montpelier,2025-06-15 09:54:05.996064
614,4,Montpelier High School,2025-06-15 08:46:42.625941,2,Corner of Main and State in Montpelier,2025-06-15 10:33:12.625941
615,4,Montpelier High School,2025-06-15 08:43:00.639972,2,Corner of Main and State in Montpelier,2025-06-15 09:25:30.639972
616,4,Montpelier High School,2025-06-15 07:46:03.513736,2,Corner of Main and State in Montpelier,2025-06-15 09:39:33.513736
617,4,Montpelier High School,2025-06-15 08:04:01.989884,2,Corner of Main and State in Montpelier,2025-06-15 09:06:31.989884
618,4,Montpelier High School,2025-06-15 08:17:17.122034,2,Corner of Main and State in Montpelier,2025-06-15 10:20:47.122034
619,4,Montpelier High School,2025-06-15 07:04:35.949134,2,Corner of Main and State in Montpelier,2025-06-15 07:36:05.949134
620,4,Montpelier High School,2025-06-15 07:22:50.117563,2,Corner of Main and State in Montpelier,2025-06-15 08:28:20.117563
621,4,Montpelier High School,2025-06-15 08:34:06.125253,2,Corner of Main and State in Montpelier,2025-06-15 09:07:36.125253
622,4,Montpelier High School,2025-06-15 07:25:59.482393,2,Corner of Main and State in Montpelier,2025-06-15 08:56:29.482393
623,4,Montpelier High School,2025-06-15 08:22:46.101944,2,Corner of Main and State in Montpelier,2025-06-15 09:01:16.101944
624,4,Montpelier High School,2025-06-15 07:31:13.827604,2,Corner of Main and State in Montpelier,2025-06-15 08:12:43.827604
625,4,Montpelier High School,2025-06-15 07:59:46.284719,2,Corner of Main and State in Montpelier,2025-06-15 08:49:16.284719
626,4,Montpelier High School,2025-06-15 08:48:15.379186,2,Corner of Main and State in Montpelier,2025-06-15 09:59:45.379186
627,4,Montpelier High School,2025-06-15 08:17:12.738950,2,Corner of Main and State in Montpelier,2025-06-15 09:54:42.738950
628,4,Montpelier High School,2025-06-15 08:43:17.346603,2,Corner of Main and State in Montpelier,2025-06-15 10:13:47.346603
629,4,Montpelier High School,2025-06-15 08:31:18.589698,2,Corner of Main and State in Montpelier,2025-06-15 10:04:48.589698
630,4,Montpelier High School,2025-06-15 08:30:40.883460,2,Corner of Main and State in Montpelier,2025-06-15 09:26:10.883460
631,4,Montpelier High School,2025-06-15 08:03:45.006872,2,Corner of Main and State in Montpelier,2025-06-15 08:56:15.006872
632,4,Montpelier High School,2025-06-15 08:54:48.197867,2,Corner of Main and State in Montpelier,2025-06-15 10:38:18.197867
633,4,Montpelier High School,2025-06-15 08:41:24.134551,2,Corner of Main and State in Montpelier,2025-06-15 08:59:54.134551
634,4,Montpelier High School,2025-06-15 07:39:58.365653,2,Corner of Main and State in Montpelier,2025-06-15 09:09:28.365653
635,4,Montpelier High School,2025-06-15 08:33:40.660232,2,Corner of Main and State in Montpelier,2025-06-15 09:27:10.660232
636,4,Montpelier High School,2025-06-15 08:20:49.665580,2,Corner of Main and State in Montpelier,2025-06-15 08:34:19.665580
637,4,Montpelier High School,2025-06-15 07:18:28.230423,2,Corner of Main and State in Montpelier,2025-06-15 07:54:58.230423
638,4,Montpelier High School,2025-06-15 08:33:31.531395,2,Corner of Main and State in Montpelier,2025-06-15 09:40:01.531395
639,4,Montpelier High School,2025-06-15 08:17:27.389591,2,Corner of Main and State in Montpelier,2025-06-15 09:26:57.389591
640,4,Montpelier High School,2025-06-15 08:38:06.124857,2,Corner of Main and State in Montpelier,2025-06-15 10:29:36.124857
641,4,Montpelier High School,2025-06-15 08:15:39.416614,2,Corner of Main and State in Montpelier,2025-06-15 08:51:09.416614
642,4,Montpelier High School,2025-06-15 07:48:50.583711,2,Corner of Main and State in Montpelier,2025-06-15 09:17:20.583711
643,4,Montpelier High School,2025-06-15 07:17:48.756587,2,Corner of Main and State in Montpelier,2025-06-15 07:24:18.756587
644,4,Montpelier High School,2025-06-15 07:31:15.716722,2,Corner of Main and State in Montpelier,2025-06-15 09:18:45.716722
645,4,Montpelier High School,2025-06-15 08:09:40.990948,2,Corner of Main and State in Montpelier,2025-06-15 09:41:10.990948
646,4,Montpelier High School,2025-06-15 07:54:53.301009,2,Corner of Main and State in Montpelier,2025-06-15 09:14:23.301009
647,4,Montpelier High School,2025-06-15 08:02:04.729878,2,Corner of Main and State in Montpelier,2025-06-15 09:48:34.729878
648,4,Montpelier High School,2025-06-15 08:17:17.353195,2,Corner of Main and State in Montpelier,2025-06-15 09:58:47.353195
649,4,Montpelier High School,2025-06-15 07:43:29.467461,2,Corner of Main and State in Montpelier,2025-06-15 09:01:59.467461
650,4,Montpelier High School,2025-06-15 07:28:18.004366,2,Corner of Main and State in Montpelier,2025-06-15 09:23:48.004366
651,4,Montpelier High School,2025-06-15 07:06:51.028527,2,Corner of Main and State in Montpelier,2025-06-15 07:16:21.028527
652,4,Montpelier High School,2025-06-15 07:04:34.574112,2,Corner of Main and State in Montpelier,2025-06-15 08:03:04.574112
653,4,Montpelier High School,2025-06-15 07:00:19.928557,2,Corner of Main and State in Montpelier,2025-06-15 08:52:49.928557
654,4,Montpelier High School,2025-06-15 07:35:10.798563,2,Corner of Main and State in Montpelier,2025-06-15 07:57:40.798563
655,4,Montpelier High School,2025-06-15 07:08:25.900748,2,Corner of Main and State in Montpelier,2025-06-15 08:34:55.900748
656,4,Montpelier High School,2025-06-15 07:03:06.394702,2,Corner of Main and State in Montpelier,2025-06-15 08:16:36.394702
657,4,Montpelier High School,2025-06-15 08:36:08.667214,2,Corner of Main and State in Montpelier,2025-06-15 09:25:38.667214
658,4,Montpelier High School,2025-06-15 08:03:31.929029,2,Corner of Main and State in Montpelier,2025-06-15 08:21:01.929029
659,4,Montpelier High School,2025-06-15 08:20:19.861510,2,Corner of Main and State in Montpelier,2025-06-15 09:49:49.861510
660,4,Montpelier High School,2025-06-15 07:48:08.034323,2,Corner of Main and State in Montpelier,2025-06-15 09:24:38.034323
661,4,Montpelier High School,2025-06-15 07:00:04.002177,2,Corner of Main and State in Montpelier,2025-06-15 07:41:34.002177
662,4,Montpelier High School,2025-06-15 08:39:09.784418,2,Corner of Main and State in Montpelier,2025-06-15 08:58:39.784418
663,4,Montpelier High School,2025-06-15 07:33:43.691813,2,Corner of Main and State in Montpelier,2025-06-15 09:13:13.691813
664,4,Montpelier High School,2025-06-15 08:30:26.386159,2,Corner of Main and State in Montpelier,2025-06-15 09:23:56.386159
665,4,Montpelier High School,2025-06-15 07:45:05.349497,2,Corner of Main and State in Montpelier,2025-06-15 08:40:35.349497
666,4,Montpelier High School,2025-06-15 07:30:43.473288,2,Corner of Main and State in Montpelier,2025-06-15 07:56:13.473288
667,4,Montpelier High School,2025-06-15 08:16:30.782262,2,Corner of Main and State in Montpelier,2025-06-15 08:55:00.782262
668,4,Montpelier High School,2025-06-15 07:37:43.650628,2,Corner of Main and State in Montpelier,2025-06-15 08:40:13.650628
669,4,Montpelier High School,2025-06-15 08:46:38.981565,2,Corner of Main and State in Montpelier,2025-06-15 10:26:08.981565
670,4,Montpelier High School,2025-06-15 07:32:11.934018,2,Corner of Main and State in Montpelier,2025-06-15 09:14:41.934018
671,4,Montpelier High School,2025-06-15 07:28:59.144560,2,Corner of Main and State in Montpelier,2025-06-15 08:19:29.144560
672,4,Montpelier High School,2025-06-15 07:52:23.017296,2,Corner of Main and State in Montpelier,2025-06-15 08:44:53.017296
673,4,Montpelier High School,2025-06-15 08:35:35.382220,2,Corner of Main and State in Montpelier,2025-06-15 09:57:05.382220
674,4,Montpelier High School,2025-06-15 07:07:01.919542,2,Corner of Main and State in Montpelier,2025-06-15 07:28:31.919542
675,4,Montpelier High School,2025-06-15 08:59:50.531025,2,Corner of Main and State in Montpelier,2025-06-15 10:35:20.531025
676,4,Montpelier High School,2025-06-15 07:31:40.603923,2,Corner of Main and State in Montpelier,2025-06-15 08:29:10.603923
677,4,Montpelier High School,2025-06-15 07:02:21.721918,2,Corner of Main and State in Montpelier,2025-06-15 07:26:51.721918
678,4,Montpelier High School,2025-06-15 07:07:26.205783,2,Corner of Main and State in Montpelier,2025-06-15 07:24:56.205783
679,4,Montpelier High School,2025-06-15 07:48:33.564215,2,Corner of Main and State in Montpelier,2025-06-15 09:22:03.564215
680,4,Montpelier High School,2025-06-15 07:54:21.314025,2,Corner of Main and State in Montpelier,2025-06-15 09:36:51.314025
681,4,Montpelier High School,2025-06-15 07:32:15.301134,2,Corner of Main and State in Montpelier,2025-06-15 08:21:45.301134
682,4,Montpelier High School,2025-06-15 08:09:41.707275,2,Corner of Main and State in Montpelier,2025-06-15 08:33:11.707275
683,4,Montpelier High School,2025-06-15 08:07:10.113697,2,Corner of Main and State in Montpelier,2025-06-15 08:25:40.113697
684,4,Montpelier High School,2025-06-15 08:46:44.828027,2,Corner of Main and State in Montpelier,2025-06-15 09:37:14.828027
685,4,Montpelier High School,2025-06-15 08:37:47.426764,2,Corner of Main and State in Montpelier,2025-06-15 09:01:17.426764
686,4,Montpelier High School,2025-06-15 07:10:02.626604,2,Corner of Main and State in Montpelier,2025-06-15 08:28:32.626604
687,4,Montpelier High School,2025-06-15 07:20:59.626431,2,Corner of Main and State in Montpelier,2025-06-15 08:36:29.626431
688,4,Montpelier High School,2025-06-15 08:37:51.026205,2,Corner of Main and State in Montpelier,2025-06-15 09:05:21.026205
689,4,Montpelier High School,2025-06-15 07:07:45.260497,2,Corner of Main and State in Montpelier,2025-06-15 07:23:15.260497
690,4,Montpelier High School,2025-06-15 07:05:06.821391,2,Corner of Main and State in Montpelier,2025-06-15 09:03:36.821391
691,4,Montpelier High School,2025-06-15 08:11:12.328069,2,Corner of Main and State in Montpelier,2025-06-15 08:52:42.328069
692,4,Montpelier High School,2025-06-15 07:38:31.163249,2,Corner of Main and State in Montpelier,2025-06-15 08:22:01.163249
693,4,Montpelier High School,2025-06-15 08:53:27.438004,2,Corner of Main and State in Montpelier,2025-06-15 10:51:57.438004
694,4,Montpelier High School,2025-06-15 07:09:52.352026,2,Corner of Main and State in Montpelier,2025-06-15 08:21:22.352026
695,4,Montpelier High School,2025-06-15 08:32:02.372435,2,Corner of Main and State in Montpelier,2025-06-15 10:10:32.372435
696,4,Montpelier High School,2025-06-15 07:47:03.576176,2,Corner of Main and State in Montpelier,2025-06-15 09:34:33.576176
697,4,Montpelier High School,2025-06-15 08:12:39.383053,2,Corner of Main and State in Montpelier,2025-06-15 08:55:09.383053
698,4,Montpelier High School,2025-06-15 08:44:00.813327,2,Corner of Main and State in Montpelier,2025-06-15 09:19:30.813327
699,4,Montpelier High School,2025-06-15 08:50:56.466840,2,Corner of Main and State in Montpelier,2025-06-15 09:47:26.466840
700,4,Montpelier High School,2025-06-15 07:00:52.333868,2,Corner of Main and State in Montpelier,2025-06-15 08:50:22.333868
701,4,Montpelier High School,2025-06-15 08:34:01.100045,2,Corner of Main and State in Montpelier,2025-06-15 08:48:31.100045
702,4,Montpelier High School,2025-06-15 08:39:38.242534,2,Corner of Main and State in Montpelier,2025-06-15 10:32:08.242534
703,4,Montpelier High School,2025-06-15 08:20:22.905211,2,Corner of Main and State in Montpelier,2025-06-15 08:59:52.905211
704,4,Montpelier High School,2025-06-15 07:28:28.419513,2,Corner of Main and State in Montpelier,2025-06-15 08:08:58.419513
705,4,Montpelier High School,2025-06-15 08:13:39.276456,2,Corner of Main and State in Montpelier,2025-06-15 09:49:09.276456
706,4,Montpelier High School,2025-06-15 07:30:00.124976,2,Corner of Main and State in Montpelier,2025-06-15 08:41:30.124976
707,4,Montpelier High School,2025-06-15 07:28:02.590428,2,Corner of Main and State in Montpelier,2025-06-15 08:19:32.590428
708,4,Montpelier High School,2025-06-15 08:55:36.137842,2,Corner of Main and State in Montpelier,2025-06-15 10:42:06.137842
709,4,Montpelier High School,2025-06-15 08:30:33.052628,2,Corner of Main and State in Montpelier,2025-06-15 09:51:03.052628
710,4,Montpelier High School,2025-06-15 08:58:34.407418,2,Corner of Main and State in Montpelier,2025-06-15 09:40:04.407418
711,4,Montpelier High School,2025-06-15 08:23:52.141276,2,Corner of Main and State in Montpelier,2025-06-15 09:49:22.141276
712,4,Montpelier High School,2025-06-15 07:07:57.855059,2,Corner of Main and State in Montpelier,2025-06-15 07:29:27.855059
713,4,Montpelier High School,2025-06-15 07:41:55.792450,2,Corner of Main and State in Montpelier,2025-06-15 09:06:25.792450
714,4,Montpelier High School,2025-06-15 07:07:20.422351,2,Corner of Main and State in Montpelier,2025-06-15 08:23:50.422351
715,4,Montpelier High School,2025-06-15 07:26:08.140413,2,Corner of Main and State in Montpelier,2025-06-15 08:15:38.140413
716,4,Montpelier High School,2025-06-15 08:48:18.371074,2,Corner of Main and State in Montpelier,2025-06-15 09:19:48.371074
717,4,Montpelier High School,2025-06-15 08:08:00.154830,2,Corner of Main and State in Montpelier,2025-06-15 10:04:30.154830
718,4,Montpelier High School,2025-06-15 08:33:31.136114,2,Corner of Main and State in Montpelier,2025-06-15 09:15:01.136114
719,4,Montpelier High School,2025-06-15 07:19:58.302894,2,Corner of Main and State in Montpelier,2025-06-15 08:11:28.302894
720,4,Montpelier High School,2025-06-15 07:38:28.835646,2,Corner of Main and State in Montpelier,2025-06-15 07:48:58.835646
721,4,Montpelier High School,2025-06-15 07:37:39.323064,2,Corner of Main and State in Montpelier,2025-06-15 08:41:09.323064
722,4,Montpelier High School,2025-06-15 08:11:45.846274,2,Corner of Main and State in Montpelier,2025-06-15 10:07:15.846274
723,4,Montpelier High School,2025-06-15 08:50:16.024698,2,Corner of Main and State in Montpelier,2025-06-15 09:03:46.024698
724,4,Montpelier High School,2025-06-15 07:11:22.042532,2,Corner of Main and State in Montpelier,2025-06-15 08:27:52.042532
725,4,Montpelier High School,2025-06-15 07:26:04.847845,2,Corner of Main and State in Montpelier,2025-06-15 08:06:34.847845
726,4,Montpelier High School,2025-06-15 07:42:08.418186,2,Corner of Main and State in Montpelier,2025-06-15 09:21:38.418186
727,4,Montpelier High School,2025-06-15 08:31:36.671569,2,Corner of Main and State in Montpelier,2025-06-15 09:01:06.671569
728,4,Montpelier High School,2025-06-15 08:21:53.421659,2,Corner of Main and State in Montpelier,2025-06-15 08:53:23.421659
729,4,Montpelier High School,2025-06-15 08:04:55.745499,2,Corner of Main and State in Montpelier,2025-06-15 08:47:25.745499
730,4,Montpelier High School,2025-06-15 07:07:37.981274,2,Corner of Main and State in Montpelier,2025-06-15 07:14:07.981274
731,4,Montpelier High School,2025-06-15 07:43:58.324719,2,Corner of Main and State in Montpelier,2025-06-15 08:07:28.324719
732,4,Montpelier High School,2025-06-15 07:12:58.318241,2,Corner of Main and State in Montpelier,2025-06-15 08:26:28.318241
733,4,Montpelier High School,2025-06-15 07:34:42.098524,2,Corner of Main and State in Montpelier,2025-06-15 07:55:12.098524
734,4,Montpelier High School,2025-06-15 08:33:01.327915,2,Corner of Main and State in Montpelier,2025-06-15 10:06:31.327915
735,4,Montpelier High School,2025-06-15 07:26:44.402156,2,Corner of Main and State in Montpelier,2025-06-15 09:15:14.402156
736,4,Montpelier High School,2025-06-15 08:42:01.291954,2,Corner of Main and State in Montpelier,2025-06-15 10:34:31.291954
737,4,Montpelier High School,2025-06-15 07:31:46.205850,2,Corner of Main and State in Montpelier,2025-06-15 09:36:16.205850
738,5,The Opera House in Barre,2025-06-15 16:30:42.669030,2,Corner of Main and State in Montpelier,2025-06-15 18:21:12.669030
739,7,Spaulding High School in Barre,2025-06-15 16:42:41.561522,2,Corner of Main and State in Montpelier,2025-06-15 18:19:47.561522
740,7,Spaulding High School in Barre,2025-06-15 08:53:35.593496,2,Corner of Main and State in Montpelier,2025-06-15 09:41:41.593496
741,8,Ben and Jerry's in Waterbury,2025-06-15 09:19:35.586388,3,Prohibition Pig in Waterbury,2025-06-15 09:45:05.586388
742,8,Ben and Jerry's in Waterbury,2025-06-15 08:03:44.176678,3,Prohibition Pig in Waterbury,2025-06-15 09:43:14.176678
743,8,Ben and Jerry's in Waterbury,2025-06-15 14:52:13.961753,3,Prohibition Pig in Waterbury,2025-06-15 15:52:43.961753
744,8,Ben and Jerry's in Waterbury,2025-06-15 08:18:56.492901,3,Prohibition Pig in Waterbury,2025-06-15 09:17:26.492901
745,8,Ben and Jerry's in Waterbury,2025-06-15 13:09:54.778186,3,Prohibition Pig in Waterbury,2025-06-15 14:00:24.778186
746,8,Ben and Jerry's in Waterbury,2025-06-15 10:59:27.271297,3,Prohibition Pig in Waterbury,2025-06-15 12:51:57.271297
747,8,Ben and Jerry's in Waterbury,2025-06-15 17:58:44.442083,3,Prohibition Pig in Waterbury,2025-06-15 18:51:14.442083
748,8,Ben and Jerry's in Waterbury,2025-06-15 11:29:32.187322,3,Prohibition Pig in Waterbury,2025-06-15 12:56:02.187322
749,8,Ben and Jerry's in Waterbury,2025-06-15 09:29:09.072697,3,Prohibition Pig in Waterbury,2025-06-15 09:52:39.072697
750,8,Ben and Jerry's in Waterbury,2025-06-15 09:50:50.572944,3,Prohibition Pig in Waterbury,2025-06-15 10:44:20.572944
751,8,Ben and Jerry's in Waterbury,2025-06-15 14:56:30.390439,3,Prohibition Pig in Waterbury,2025-06-15 15:20:00.390439
752,8,Ben and Jerry's in Waterbury,2025-06-15 12:20:40.412586,3,Prohibition Pig in Waterbury,2025-06-15 12:48:10.412586
753,8,Ben and Jerry's in Waterbury,2025-06-15 17:32:38.882724,3,Prohibition Pig in Waterbury,2025-06-15 19:02:08.882724
754,8,Ben and Jerry's in Waterbury,2025-06-15 09:11:38.877322,3,Prohibition Pig in Waterbury,2025-06-15 10:18:08.877322
755,8,Ben and Jerry's in Waterbury,2025-06-15 12:22:53.803557,3,Prohibition Pig in Waterbury,2025-06-15 14:15:23.803557
756,8,Ben and Jerry's in Waterbury,2025-06-15 09:38:43.632907,3,Prohibition Pig in Waterbury,2025-06-15 10:25:13.632907
757,8,Ben and Jerry's in Waterbury,2025-06-15 16:15:44.666969,3,Prohibition Pig in Waterbury,2025-06-15 16:25:14.666969
758,8,Ben and Jerry's in Waterbury,2025-06-15 15:37:20.286799,3,Prohibition Pig in Waterbury,2025-06-15 16:24:50.286799
759,8,Ben and Jerry's in Waterbury,2025-06-15 08:17:20.524189,3,Prohibition Pig in Waterbury,2025-06-15 10:23:50.524189
760,8,Ben and Jerry's in Waterbury,2025-06-15 09:30:14.101124,3,Prohibition Pig in Waterbury,2025-06-15 09:47:44.101124
761,8,Ben and Jerry's in Waterbury,2025-06-15 12:10:00.066204,3,Prohibition Pig in Waterbury,2025-06-15 12:51:30.066204
762,8,Ben and Jerry's in Waterbury,2025-06-15 13:11:08.446551,3,Prohibition Pig in Waterbury,2025-06-15 13:59:38.446551
763,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:04:31.457592,4,Montpelier High School,2025-06-15 09:03:25.457592
764,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:56:01.699187,4,Montpelier High School,2025-06-15 09:37:55.699187
765,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:40:07.112411,4,Montpelier High School,2025-06-15 10:17:01.112411
766,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:50:21.792590,4,Montpelier High School,2025-06-15 09:55:15.792590
767,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:50:01.110363,4,Montpelier High School,2025-06-15 08:59:55.110363
768,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:14:44.247336,4,Montpelier High School,2025-06-15 08:51:38.247336
769,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:00:21.652864,4,Montpelier High School,2025-06-15 08:19:15.652864
770,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:44:29.545088,4,Montpelier High School,2025-06-15 09:27:23.545088
771,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:59:31.030096,4,Montpelier High School,2025-06-15 11:01:25.030096
772,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:03:10.237993,4,Montpelier High School,2025-06-15 08:20:04.237993
773,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:07:07.991987,4,Montpelier High School,2025-06-15 10:07:01.991987
774,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:59:17.670150,4,Montpelier High School,2025-06-15 10:03:11.670150
775,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:28:14.398005,4,Montpelier High School,2025-06-15 08:58:08.398005
776,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:19:51.412837,4,Montpelier High School,2025-06-15 09:49:45.412837
777,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:42:21.808751,4,Montpelier High School,2025-06-15 08:01:15.808751
778,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:05:19.710004,4,Montpelier High School,2025-06-15 08:50:13.710004
779,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:55:01.623954,4,Montpelier High School,2025-06-15 09:12:55.623954
780,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:59:53.621046,4,Montpelier High School,2025-06-15 09:09:47.621046
781,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:34:31.822900,4,Montpelier High School,2025-06-15 09:16:25.822900
782,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:57:14.551256,4,Montpelier High School,2025-06-15 10:25:08.551256
783,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:04:59.421029,4,Montpelier High School,2025-06-15 09:56:53.421029
784,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:40:23.876291,4,Montpelier High School,2025-06-15 09:00:17.876291
785,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:51:09.474659,4,Montpelier High School,2025-06-15 09:20:03.474659
786,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:46:58.872001,4,Montpelier High School,2025-06-15 09:03:52.872001
787,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:40:11.020194,4,Montpelier High School,2025-06-15 08:38:05.020194
788,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:32:00.147411,4,Montpelier High School,2025-06-15 09:21:54.147411
789,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:47:35.313962,4,Montpelier High School,2025-06-15 08:58:29.313962
790,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:54:34.752481,4,Montpelier High School,2025-06-15 10:52:28.752481
791,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:20:44.803328,4,Montpelier High School,2025-06-15 10:07:38.803328
792,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:44:53.193815,4,Montpelier High School,2025-06-15 09:27:47.193815
793,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:47:35.845670,4,Montpelier High School,2025-06-15 09:22:29.845670
794,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:59:39.993301,4,Montpelier High School,2025-06-15 10:26:33.993301
795,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:10:32.858054,4,Montpelier High School,2025-06-15 08:27:26.858054
796,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:50:19.014439,4,Montpelier High School,2025-06-15 09:04:13.014439
797,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:23:05.443307,4,Montpelier High School,2025-06-15 09:39:59.443307
798,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:16:43.066805,4,Montpelier High School,2025-06-15 07:49:37.066805
799,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:38:17.297708,4,Montpelier High School,2025-06-15 09:10:11.297708
800,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:56:30.105398,4,Montpelier High School,2025-06-15 10:25:24.105398
801,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:39:11.524849,4,Montpelier High School,2025-06-15 08:14:05.524849
802,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:29:45.194734,4,Montpelier High School,2025-06-15 09:30:39.194734
803,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:17:19.840357,4,Montpelier High School,2025-06-15 09:02:13.840357
804,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:45:08.998099,4,Montpelier High School,2025-06-15 10:07:02.998099
805,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:51:58.302579,4,Montpelier High School,2025-06-15 08:29:52.302579
806,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:46:06.033824,4,Montpelier High School,2025-06-15 09:47:00.033824
807,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:10:44.887379,4,Montpelier High School,2025-06-15 09:43:38.887379
808,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:07:15.650156,4,Montpelier High School,2025-06-15 08:43:09.650156
809,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:18:19.134088,4,Montpelier High School,2025-06-15 09:16:13.134088
810,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:11:47.368397,4,Montpelier High School,2025-06-15 09:07:41.368397
811,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:47:01.216659,4,Montpelier High School,2025-06-15 08:33:55.216659
812,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:16:39.593533,4,Montpelier High School,2025-06-15 09:28:33.593533
813,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:30:57.403995,4,Montpelier High School,2025-06-15 09:12:51.403995
814,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:37:30.709374,4,Montpelier High School,2025-06-15 09:29:24.709374
815,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:57:27.163924,4,Montpelier High School,2025-06-15 10:54:21.163924
816,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:49:44.342061,4,Montpelier High School,2025-06-15 09:10:38.342061
817,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:17:40.172372,4,Montpelier High School,2025-06-15 08:56:34.172372
818,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:56:45.101120,4,Montpelier High School,2025-06-15 09:51:39.101120
819,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:16:25.900466,4,Montpelier High School,2025-06-15 07:37:19.900466
820,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:07:09.086606,4,Montpelier High School,2025-06-15 07:56:03.086606
821,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 07:32:38.419294,4,Montpelier High School,2025-06-15 08:27:32.419294
822,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:49:08.343602,4,Montpelier High School,2025-06-15 10:14:02.343602
823,1,Kellogg-Hubbard Library in Montpelier,2025-06-15 08:49:36.852339,4,Montpelier High School,2025-06-15 10:41:30.852339
